"","document","topic","gamma","author","date","title","source","top_words"
"1405","Donald Trump_170",9,0.000114609662882073,"Donald Trump",2016-11-03,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Concord North Carolina SD24","The Grammar Lab","million trade child deal fail tax african"
"1406","Donald Trump_171",9,0.00694829926401215,"Donald Trump",2016-11-04,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Atkinson New Hampshire SD24","The Grammar Lab","million trade child deal fail tax african"
"1407","Donald Trump_172",9,0.000117231495648047,"Donald Trump",2016-11-04,"Donald Trump Republican Presidential Candidate deliver remarks at a campaign event in Hershey Pennsylvania 24","The Grammar Lab","million trade child deal fail tax african"
"1408","Donald Trump_173",9,9.34347577321029e-05,"Donald Trump",2016-11-04,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Wilmington Ohio SD24","The Grammar Lab","million trade child deal fail tax african"
"1409","Donald Trump_174",9,9.8524426210369e-05,"Donald Trump",2016-11-05,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Tampa Florida SD24","The Grammar Lab","million trade child deal fail tax african"
"1410","Donald Trump_175",9,0.000124746292325708,"Donald Trump",2016-11-05,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Reno Nevada 24","The Grammar Lab","million trade child deal fail tax african"
"1411","Donald Trump_176",9,0.00014429997508521,"Donald Trump",2016-11-06,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Sioux City Iowa SD24","The Grammar Lab","million trade child deal fail tax african"
"1412","Donald Trump_177",9,0.018320395671602,"Donald Trump",2016-11-07,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Sarasota Florida","The Grammar Lab","million trade child deal fail tax african"
"1413","Donald Trump_178",9,0.000108464403069524,"Donald Trump",2016-11-07,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Raleigh North Carolina SD24","The Grammar Lab","million trade child deal fail tax african"
"1414","Donald Trump_179",9,0.0831033553180583,"Donald Trump",2016-11-07,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Scranton Pennsylvania","The Grammar Lab","million trade child deal fail tax african"
"1415","Donald Trump_180",9,0.00105711085609729,"Donald Trump",2016-11-07,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Manchester New Hampshire 24","The Grammar Lab","million trade child deal fail tax african"
"1416","Donald Trump_58",9,0.253720935169253,"Donald Trump",2016-07-11,"Remarks in Virginia Beach, Virginia","UCSB","million trade child deal fail tax african"
"1417","Donald Trump_59",9,0.0870918653822871,"Donald Trump",2016-07-16,"Remarks Introducing Governor Mike Pence as the 2016 Republican Vice Presidential Nominee in New York City","UCSB","million trade child deal fail tax african"
"1418","Donald Trump_60",9,0.357192940765353,"Donald Trump",2016-07-21,"Address Accepting the Presidential Nomination at the Republican National Convention in Cleveland, Ohio","UCSB","million trade child deal fail tax african"
"1419","Donald Trump_61",9,0.0653660646613759,"Donald Trump",2016-08-09,"Remarks at a Rally at the University of North Carolina in Wilmington","UCSB","million trade child deal fail tax african"
"1420","Donald Trump_62",9,0.486713806159892,"Donald Trump",2016-08-23,"Remarks at Luedecke Arena in Austin, Texas","UCSB","million trade child deal fail tax african"
"1421","Donald Trump_63",9,0.720531154200512,"Donald Trump",2016-08-30,"Remarks at the XFinity Arena in Everett, Washington","UCSB","million trade child deal fail tax african"
"1422","Donald Trump_64",9,0.0870414928092355,"Donald Trump",2016-09-03,"Remarks at Great Faith International Ministries in Detroit, Michigan","UCSB","million trade child deal fail tax african"
"1423","Donald Trump_65",9,0.46267991512929,"Donald Trump",2016-09-06,"Remarks at a Rally at the Greenville Convention Center in Greenville, North Carolina","UCSB","million trade child deal fail tax african"
"1424","Donald Trump_66",9,0.266650991047295,"Donald Trump",2016-09-09,"Remarks to the 11th Annual Values Voter Summit in Washington, DC Omni Shoreham Hotel, Washington, D.C.","UCSB","million trade child deal fail tax african"
"1425","Donald Trump_67",9,0.496208672743317,"Donald Trump",2016-09-09,"Remarks at a Rally at the Pensacola Bay Center in Pensacola, Florida","UCSB","million trade child deal fail tax african"
"1426","Donald Trump_68",9,0.611533393216895,"Donald Trump",2016-09-12,"Remarks at the US Cellular Center in Asheville, North Carolina","UCSB","million trade child deal fail tax african"
"1427","Donald Trump_69",9,0.71691428435736,"Donald Trump",2016-09-13,"Remarks at Seven Flags Event Center in Des Moines, Iowa","UCSB","million trade child deal fail tax african"
"1428","Donald Trump_70",9,0.751547163872503,"Donald Trump",2016-09-14,"Remarks at a Rally at Canton Memorial Civic Center in Canton, Ohio","UCSB","million trade child deal fail tax african"
"1429","Donald Trump_71",9,0.763808650658441,"Donald Trump",2016-09-15,"Remarks to the Economic Club of New York at the Waldorf Astoria in New York City","UCSB","million trade child deal fail tax african"
"1430","Donald Trump_72",9,0.772346358924297,"Donald Trump",2016-09-16,"Remarks at a Rally at the James L. Knight Center in Miami, Florida","UCSB","million trade child deal fail tax african"
"1431","Donald Trump_73",9,0.530743046771824,"Donald Trump",2016-09-20,"Remarks at High Point University in High Point, North Carolina","UCSB","million trade child deal fail tax african"
"1432","Donald Trump_74",9,0.569248229380809,"Donald Trump",2016-09-22,"Remarks at a Rally at Sun Center Studios in Chester Township, Pennsylvania","UCSB","million trade child deal fail tax african"
"1433","Donald Trump_75",9,0.666521007293179,"Donald Trump",2016-09-22,"Remarks at the Shale Insight TM Conferencee at the David L. Lawrence Convention Center in Pittsburgh, Pennsylvania","UCSB","million trade child deal fail tax african"
"1434","Donald Trump_76",9,0.717729425392418,"Donald Trump",2016-09-30,"Remarks at the Suburban Collection Showplace in Novi, Michigan","UCSB","million trade child deal fail tax african"
"1435","Donald Trump_77",9,0.00283190558363005,"Donald Trump",2016-10-03,"Remarks at the Budweiser Events Center in Loveland, Colorado","UCSB","million trade child deal fail tax african"
"1436","Donald Trump_78",9,0.327687487366959,"Donald Trump",2016-10-04,"Remarks at Prescott Valley Event Center in Prescott Valley, Arizona","UCSB","million trade child deal fail tax african"
"1437","Donald Trump_79",9,0.365748259999404,"Donald Trump",2016-10-05,"Remarks at the Reno-Sparks Convention Center in Reno, Nevada","UCSB","million trade child deal fail tax african"
"1438","Donald Trump_80",9,0.153001337390564,"Donald Trump",2016-10-11,"Excerpts of Remarks at Aaron Bessant Park in Panama City, Florida","UCSB","million trade child deal fail tax african"
"1439","Donald Trump_81",9,0.0137044865032783,"Donald Trump",2016-10-12,"Remarks at the Southeastern Livestock Pavilion in Ocala, Florida","UCSB","million trade child deal fail tax african"
"1440","Donald Trump_82",9,0.268896581989716,"Donald Trump",2016-10-13,"Remarks at the Renaissance Hotel in Columbus, Ohio","UCSB","million trade child deal fail tax african"
"1441","Donald Trump_83",9,0.105347060765007,"Donald Trump",2016-10-15,"Remarks at the Cross Insurance Center in Bangor, Maine","UCSB","million trade child deal fail tax african"
"1442","Donald Trump_84",9,0.261406518001667,"Donald Trump",2016-10-15,"Remarks at Toyota of Portsmouth in Portsmouth, New Hampshire","UCSB","million trade child deal fail tax african"
"1443","Donald Trump_85",9,0.0539346335193127,"Donald Trump",2016-10-17,"Remarks at the KI Convention Center in Green Bay, Wisconsin","UCSB","million trade child deal fail tax african"
"1444","Donald Trump_86",9,0.000122852280607568,"Donald Trump",2016-10-18,"Remarks at the Norris-Penrose Event Center in Colorado Springs, Colorado","UCSB","million trade child deal fail tax african"
"1445","Donald Trump_87",9,0.112317792780551,"Donald Trump",2016-10-20,"Remarks at the Delaware County Fairgrounds in Delaware, Ohio","UCSB","million trade child deal fail tax african"
"1446","Donald Trump_88",9,0.230464170342266,"Donald Trump",2016-10-21,"Remarks at the WNC Agricultural Center's Davis Event Center in Fletcher, North Carolina","UCSB","million trade child deal fail tax african"
"1447","Donald Trump_89",9,0.270622586023004,"Donald Trump",2016-10-21,"Remarks at the Newtown Athletic Club Sports Training Center in Newtown, Pennsylvania","UCSB","million trade child deal fail tax african"
"1448","Donald Trump_90",9,0.291259428449934,"Donald Trump",2016-10-22,"Remarks on Proposals for the First 100 Days in Office at the Eisenhower Complex in Gettysburg, Pennsylvania","UCSB","million trade child deal fail tax african"
"1449","Donald Trump_91",9,0.186320870723993,"Donald Trump",2016-10-23,"Remarks at the Collier County Fairgrounds in Naples, Florida","UCSB","million trade child deal fail tax african"
"1450","Donald Trump_92",9,0.55467616146318,"Donald Trump",2016-10-26,"Remarks at McGlohon Theatre at Spirit Square in Charlotte, North Carolina","UCSB","million trade child deal fail tax african"
"1451","Donald Trump_93",9,0.000570654052590474,"Donald Trump",2016-10-29,"Remarks at the Jeffco Fairgrounds Event Center in Golden, Colorado","UCSB","million trade child deal fail tax african"
"1452","Donald Trump_94",9,0.126651667342922,"Donald Trump",2016-10-29,"Remarks at the Phoenix Convention Center in Phoenix, Arizona","UCSB","million trade child deal fail tax african"
"1453","Donald Trump_95",9,0.351505407991204,"Donald Trump",2016-10-31,"Remarks at Macomb Community College South Campus in Warren, Michigan","UCSB","million trade child deal fail tax african"
"1454","Donald Trump_96",9,0.261979536674076,"Donald Trump",2016-11-01,"Remarks on Obamacare in Valley Forge, Pennsylvania","UCSB","million trade child deal fail tax african"
"1455","Donald Trump_97",9,0.00129139147573172,"Donald Trump",2016-11-02,"Remarks at the Central Florida Fairgrounds in Orlando, Florida","UCSB","million trade child deal fail tax african"
"1456","Donald Trump_98",9,0.000118132301423065,"Donald Trump",2016-11-02,"Remarks at the Bayfront Park Amphitheater in Miami, Florida","UCSB","million trade child deal fail tax african"
"1457","Donald Trump_99",9,0.00010915751210399,"Donald Trump",2016-11-07,"Remarks at J.S Dorton Arena in Raleigh, North Carolina","UCSB","million trade child deal fail tax african"
"1458","Hillary Clinton_1",9,0.000158753709247461,"Hillary Clinton",2016-11-03,"Remarks alongside Alicia Machado in Dade City, FL","Clinton Official","million trade child deal fail tax african"
"1459","Hillary Clinton_10",9,0.000150516105186765,"Hillary Clinton",2016-07-30,"Remarks on building a 21st century economy in Pittsburgh, Pennsylvania","Clinton Official","million trade child deal fail tax african"
"1460","Hillary Clinton_101",9,0.00045564614335491,"Hillary Clinton",2016-08-01,"Hillary Clinton D Presidential Candidate Remarks at Rally in Omaha NE","The Grammar Lab","million trade child deal fail tax african"
"1461","Hillary Clinton_102",9,0.0130626445267403,"Hillary Clinton",2016-08-05,"Hillary Clinton delivers remarks at the National Association of Black Journalists and the National Association of Hispanic Journalists joint convention SD","The Grammar Lab","million trade child deal fail tax african"
"1462","Hillary Clinton_103",9,0.00230559957596407,"Hillary Clinton",2016-08-10,"Hillary Clinton holds a campaign rally in Des Moines Iowa SD","The Grammar Lab","million trade child deal fail tax african"
"1463","Hillary Clinton_104",9,0.000657997940506291,"Hillary Clinton",2016-08-15,"Hillary Clinton Democratic Presidential Candidate delivers remarks with Vice President Joe Biden in Scranton Pennsylvania SD","The Grammar Lab","million trade child deal fail tax african"
"1464","Hillary Clinton_105",9,0.000238573140827942,"Hillary Clinton",2016-08-16,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in Philadelphia PA SD","The Grammar Lab","million trade child deal fail tax african"
"1465","Hillary Clinton_106",9,0.000143625932535014,"Hillary Clinton",2016-08-17,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in Cleveland Ohio SD","The Grammar Lab","million trade child deal fail tax african"
"1466","Hillary Clinton_107",9,0.00306230958275354,"Hillary Clinton",2016-09-05,"Hillary Rodham Clinton Democratic Presidential Candidate And Sen Tim Kaine Vice Presidential Candidate Deliver Remarks","The Grammar Lab","million trade child deal fail tax african"
"1467","Hillary Clinton_108",9,0.000186936885063778,"Hillary Clinton",2016-09-05,"Former Secretary Of State Hillary Rodham Clinton Democratic Presidential Candidate Delivers Remarks At The 49th Annual Salute To Labor","The Grammar Lab","million trade child deal fail tax african"
"1468","Hillary Clinton_109",9,0.00657876386618226,"Hillary Clinton",2016-09-06,"former Secretary of State Hillary Clinton Democratic presidential candidate delivers remarks at a campaign event","The Grammar Lab","million trade child deal fail tax african"
"1469","Hillary Clinton_11",9,0.0174576415759981,"Hillary Clinton",2016-07-30,"Remarks contrasting 100 day jobs plan with Trump’s record of outsourcing in Johnstown, Pennsylvania","Clinton Official","million trade child deal fail tax african"
"1470","Hillary Clinton_110",9,0.0196920904455901,"Hillary Clinton",2016-09-08,"former Secretary of State Hillary Rodham Clinton Democratic presidential candidate holds a news conference","The Grammar Lab","million trade child deal fail tax african"
"1471","Hillary Clinton_111",9,0.0258097536891049,"Hillary Clinton",2016-09-29,"Hillary Rodham Clinton Democratic Presidential Candidate holds a media availability","The Grammar Lab","million trade child deal fail tax african"
"1472","Hillary Clinton_112",9,0.000161760386087607,"Hillary Clinton",2016-10-31,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in Kent Ohio","The Grammar Lab","million trade child deal fail tax african"
"1473","Hillary Clinton_113",9,0.00021048292587078,"Hillary Clinton",2016-10-31,"Hillary Clinton delivers remarks at a campaign event in Cincinnati Ohio","The Grammar Lab","million trade child deal fail tax african"
"1474","Hillary Clinton_114",9,0.000185807230122235,"Hillary Clinton",2016-11-01,"Hillary Clinton Democratic presidential candidate delivers remarks at a campaign event Dade City Florida","The Grammar Lab","million trade child deal fail tax african"
"1475","Hillary Clinton_115",9,0.00032270348785581,"Hillary Clinton",2016-11-01,"Hillary Clinton Democratic presidential candidate delivers remarks at a campaign event Fort Lauderdale Florida","The Grammar Lab","million trade child deal fail tax african"
"1476","Hillary Clinton_116",9,0.0218727856811824,"Hillary Clinton",2016-11-04,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in Pittsburgh Pennsylvania SD24","The Grammar Lab","million trade child deal fail tax african"
"1477","Hillary Clinton_117",9,0.00475578753728604,"Hillary Clinton",2016-11-04,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in Detroit Michigan 24","The Grammar Lab","million trade child deal fail tax african"
"1478","Hillary Clinton_118",9,0.000871497113261853,"Hillary Clinton",2016-11-05,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in South Florida SD24","The Grammar Lab","million trade child deal fail tax african"
"1479","Hillary Clinton_119",9,0.00169815468089223,"Hillary Clinton",2016-11-06,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in Manchester New Hampshire SD24","The Grammar Lab","million trade child deal fail tax african"
"1480","Hillary Clinton_12",9,0.00497900737093826,"Hillary Clinton",2016-07-29,"Remarks on American manufacturing jobs in Hatfield, Pennsylvania","Clinton Official","million trade child deal fail tax african"
"1481","Hillary Clinton_120",9,0.00351110787230192,"Hillary Clinton",2016-11-06,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in Cleveland Ohio SD24","The Grammar Lab","million trade child deal fail tax african"
"1482","Hillary Clinton_121",9,0.00349401961190261,"Hillary Clinton",2016-11-07,"Hillary Clinton Democratic presidential candidate delivers remarks at a campaign event Oakland Pennsylvania","The Grammar Lab","million trade child deal fail tax african"
"1483","Hillary Clinton_122",9,0.000169425850947532,"Hillary Clinton",2016-11-07,"Hillary Clinton Democratic presidential candidate delivers remarks at a campaign event Grand Rapids Michigan","The Grammar Lab","million trade child deal fail tax african"
"1484","Hillary Clinton_123",9,0.000371880978569216,"Hillary Clinton",2016-11-07,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in Philadelphia Pennsylvania SD24","The Grammar Lab","million trade child deal fail tax african"
"1485","Hillary Clinton_13",9,0.0103404206424587,"Hillary Clinton",2016-07-26,"Remarks on rejecting Donald Trump’s vision of America in Tampa, Florida","Clinton Official","million trade child deal fail tax african"
"1486","Hillary Clinton_14",9,0.00130305970470275,"Hillary Clinton",2016-07-26,"Remarks at the 87th LULAC National Convention in Washington, D.C.","Clinton Official","million trade child deal fail tax african"
"1487","Hillary Clinton_15",9,0.0012494362560263,"Hillary Clinton",2016-07-25,"Remarks at the VFW Convention in Charlotte, North Carolina","Clinton Official","million trade child deal fail tax african"
"1488","Hillary Clinton_16",9,0.000161082434717923,"Hillary Clinton",2016-07-18,"Remarks at the NAACP 107th Annual Convention in Cincinnati, OH","Clinton Official","million trade child deal fail tax african"
"1489","Hillary Clinton_17",9,0.000161082434717923,"Hillary Clinton",2016-07-13,"Remarks on American Values","Clinton Official","million trade child deal fail tax african"
"1490","Hillary Clinton_18",9,0.00120885344046587,"Hillary Clinton",2016-07-13,"Remarks on bridging divides in America","Clinton Official","million trade child deal fail tax african"
"1491","Hillary Clinton_19",9,0.0691663567493614,"Hillary Clinton",2016-07-12,"Remarks at an event with Senator Bernie Sanders in Portsmouth, New Hampshire","Clinton Official","million trade child deal fail tax african"
"1492","Hillary Clinton_2",9,0.000209621945865062,"Hillary Clinton",2016-11-01,"Remarks in Cincinnati on gun control and national security","Clinton Official","million trade child deal fail tax african"
"1493","Hillary Clinton_20",9,0.000192556180919792,"Hillary Clinton",2016-07-11,"Remarks at the African Methodist Episcopal Church National Convention","Clinton Official","million trade child deal fail tax african"
"1494","Hillary Clinton_21",9,0.021169263790913,"Hillary Clinton",2016-07-05,"Remarks at an event with President Obama in Charlotte, North Carolina","Clinton Official","million trade child deal fail tax african"
"1495","Hillary Clinton_22",9,0.000375514340609531,"Hillary Clinton",2016-07-01,"Remarks on securing the Democratic nomination","Clinton Official","million trade child deal fail tax african"
"1496","Hillary Clinton_27",9,0.0112940621354366,"Hillary Clinton",2016-09-15,"Remarks at the University of North Carolina in Greensboro","UCSB","million trade child deal fail tax african"
"1497","Hillary Clinton_28",9,0.000670154767133306,"Hillary Clinton",2016-09-18,"Remarks to the Congressional Black Caucus in Washington, D.C.","UCSB","million trade child deal fail tax african"
"1498","Hillary Clinton_29",9,0.000156810593298561,"Hillary Clinton",2016-09-27,"Remarks at Wake Technical Community College in Raleigh, North Carolina","UCSB","million trade child deal fail tax african"
"1499","Hillary Clinton_3",9,0.0351321893338891,"Hillary Clinton",2016-08-08,"Remarks on small businesses and creating jobs in St. Petersburg, FL","Clinton Official","million trade child deal fail tax african"
"1500","Hillary Clinton_30",9,0.0127425165531033,"Hillary Clinton",2016-09-28,"Remarks at the University of New Hampshire in Durham","UCSB","million trade child deal fail tax african"
"1501","Hillary Clinton_31",9,0.000160242945158857,"Hillary Clinton",2016-09-29,"Remarks at Cowles Commons in Des Moines, Iowa","UCSB","million trade child deal fail tax african"
"1502","Hillary Clinton_32",9,0.000204600439623224,"Hillary Clinton",2016-09-30,"Remarks at Coral Springs Gymnasium in Coral Springs, Florida","UCSB","million trade child deal fail tax african"
"1503","Hillary Clinton_33",9,0.000302391982963211,"Hillary Clinton",2016-10-02,"Remarks at Little Rock AME Zion Church in Charlotte, North Carolina","UCSB","million trade child deal fail tax african"
"1504","Hillary Clinton_34",9,0.111189892548715,"Hillary Clinton",2016-10-03,"Remarks at Martin Luther King, Jr., Plaza in Toledo, Ohio","UCSB","million trade child deal fail tax african"
"1505","Hillary Clinton_35",9,0.0637734582936365,"Hillary Clinton",2016-10-10,"Remarks at Ohio State University in Columbus","UCSB","million trade child deal fail tax african"
"1506","Hillary Clinton_36",9,0.0446570916638361,"Hillary Clinton",2016-10-11,"Remarks at the Kendall Campus of Miami Dade College in Miami, Florida","UCSB","million trade child deal fail tax african"
"1507","Hillary Clinton_37",9,0.000161251389248214,"Hillary Clinton",2016-10-12,"Remarks at the Palace of Agriculture at the Colorado State Fairgrounds in Pueblo","UCSB","million trade child deal fail tax african"
"1508","Hillary Clinton_38",9,0.00242684303125387,"Hillary Clinton",2016-10-20,"Remarks at the 71st Annual Alfred E. Smith Memorial Foundation Dinner at the Waldorf Astoria Hotel in New York City","UCSB","million trade child deal fail tax african"
"1509","Hillary Clinton_39",9,0.000191357808383412,"Hillary Clinton",2016-10-21,"Remarks at Cuyahoga Community College in Cleveland, Ohio","UCSB","million trade child deal fail tax african"
"1510","Hillary Clinton_4",9,0.00789073487352655,"Hillary Clinton",2016-08-05,"Remarks on criminal justice and immigration reform in Washington D.C.","Clinton Official","million trade child deal fail tax african"
"1511","Hillary Clinton_40",9,0.000621397921191383,"Hillary Clinton",2016-10-22,"Remarks to the Press Aboard the Campaign Plane in Pittsburgh, Pennsylvania","UCSB","million trade child deal fail tax african"
"1512","Hillary Clinton_41",9,0.000162960634424028,"Hillary Clinton",2016-10-22,"Remarks at Taylor Allderdice High School in Pittsburgh, Pennsylvania","UCSB","million trade child deal fail tax african"
"1513","Hillary Clinton_42",9,0.000182715621460275,"Hillary Clinton",2016-10-25,"Remarks at Broward College's North Campus in Coconut Creek, Florida","UCSB","million trade child deal fail tax african"
"1514","Hillary Clinton_43",9,0.00026487999199989,"Hillary Clinton",2016-10-27,"Remarks at Wake Forest University in Winston-Salem, North Carolina","UCSB","million trade child deal fail tax african"
"1515","Hillary Clinton_44",9,0.0030329046382196,"Hillary Clinton",2016-10-29,"Remarks at the Dickerson Community Center in Daytona Beach, Florida","UCSB","million trade child deal fail tax african"
"1516","Hillary Clinton_45",9,0.000199554524584136,"Hillary Clinton",2016-10-30,"Remarks at the Manor Complex in Wilton Manors, Florida","UCSB","million trade child deal fail tax african"
"1517","Hillary Clinton_46",9,0.000211351007650215,"Hillary Clinton",2016-10-31,"Remarks at Smale Riverfront Park in Cincinnati, Ohio","UCSB","million trade child deal fail tax african"
"1518","Hillary Clinton_47",9,0.000162960634424028,"Hillary Clinton",2016-10-31,"Remarks at the Kent State Student Recreation Center in Kent, Ohio","UCSB","million trade child deal fail tax african"
"1519","Hillary Clinton_48",9,0.00018947113198653,"Hillary Clinton",2016-11-03,"Remarks at Pasco-Hernando State College East Campus in Dade City, Florida","UCSB","million trade child deal fail tax african"
"1520","Hillary Clinton_49",9,0.000156332223944055,"Hillary Clinton",2016-11-03,"Remarks at Coastal Credit Union Music Park in Raleigh, North Carolina","UCSB","million trade child deal fail tax african"
"1521","Hillary Clinton_5",9,0.00172610127782682,"Hillary Clinton",2016-08-04,"Remarks on 100 Day Jobs Plan in Las Vegas, NV","Clinton Official","million trade child deal fail tax african"
"1522","Hillary Clinton_50",9,0.000137831485426384,"Hillary Clinton",2016-11-03,"Remarks at Pitt Community College in Winterville, North Carolina","UCSB","million trade child deal fail tax african"
"1523","Hillary Clinton_51",9,0.000175819959152462,"Hillary Clinton",2016-11-04,"Remarks at Eastern Market in Detroit, Michigan","UCSB","million trade child deal fail tax african"
"1524","Hillary Clinton_52",9,0.000170553593561707,"Hillary Clinton",2016-11-07,"Remarks at Grand Valley State University in Grand Rapids, Michigan","UCSB","million trade child deal fail tax african"
"1525","Hillary Clinton_53",9,0.000421885965038576,"Hillary Clinton",2016-11-07,"Remarks at North Carolina State University in Raleigh","UCSB","million trade child deal fail tax african"
"1526","Hillary Clinton_54",9,0.000237834989370464,"Hillary Clinton",2016-11-07,"Remarks at the University of Pittsburgh","UCSB","million trade child deal fail tax african"
"1527","Hillary Clinton_6",9,0.0195584180340351,"Hillary Clinton",2016-08-03,"Remarks on strengthening the economy and protecting public lands in Commerce City, Colorado","Clinton Official","million trade child deal fail tax african"
"1528","Hillary Clinton_7",9,0.000825627889394287,"Hillary Clinton",2016-08-01,"Remarks on economic policy with Warren Buffett in Omaha, Nebraska","Clinton Official","million trade child deal fail tax african"
"1529","Hillary Clinton_8",9,0.000144029600293216,"Hillary Clinton",2016-07-31,"Remarks on the economy in Columbus, Ohio","Clinton Official","million trade child deal fail tax african"
"1530","Hillary Clinton_9",9,0.000123345106301507,"Hillary Clinton",2016-07-30,"Remarks on manufacturing and jobs in Youngstown, Ohio","Clinton Official","million trade child deal fail tax african"
"1531","Donald Trump_126",10,8.31338754355843e-05,"Donald Trump",2016-07-22,"Donald Trump Republican presidential candidate delivers remarks to volunteers at the Republican National Convention","The Grammar Lab","war care military general attack isis veteran"
"1532","Donald Trump_127",10,0.102109633405023,"Donald Trump",2016-07-25,"Donald Trump Republican presidential candidate and Gov Mike Pence Republican vice presidential candidate hold a townhall meeting","The Grammar Lab","war care military general attack isis veteran"
"1533","Donald Trump_128",10,0.442256073737651,"Donald Trump",2016-07-26,"Donald Trump Republican Presidential Candidate delivers remarks at the VFW Convention","The Grammar Lab","war care military general attack isis veteran"
"1534","Donald Trump_129",10,0.0417560935968299,"Donald Trump",2016-07-27,"Donald Trump Republican presidential candidate delivers remarks at a campaign event","The Grammar Lab","war care military general attack isis veteran"
"1535","Donald Trump_130",10,5.18708943739262e-05,"Donald Trump",2016-08-01,"Donald Trump Republican presidential candidate deliver remarks at a campaign event","The Grammar Lab","war care military general attack isis veteran"
"1536","Donald Trump_131",10,0.025886153391716,"Donald Trump",2016-08-02,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Ashburn Virginia","The Grammar Lab","war care military general attack isis veteran"
"1537","Donald Trump_132",10,0.187169151142147,"Donald Trump",2016-08-04,"Donald Trump Republican Presidential Candidate holds a campaign rally in Maine","The Grammar Lab","war care military general attack isis veteran"
"1538","Donald Trump_133",10,5.62916922880402e-05,"Donald Trump",2016-08-10,"Donald Trump Republican Presidential Candidate delivers remarks in Abingdon Virginia","The Grammar Lab","war care military general attack isis veteran"
"1539","Donald Trump_134",10,0.0258261884382357,"Donald Trump",2016-08-12,"Donald Trump Republican Presidential Candidate holds a campaign rally in Altoona PA 24","The Grammar Lab","war care military general attack isis veteran"
"1540","Donald Trump_135",10,0.483257653558993,"Donald Trump",2016-08-17,"Donald Trump Republican Presidential Candidate participates in a Fox News townhall event","The Grammar Lab","war care military general attack isis veteran"
"1541","Donald Trump_136",10,7.97246588803982e-05,"Donald Trump",2016-08-22,"Donald Trump Republican Presidential Candidate Delivers Remarks At A Campaign Event","The Grammar Lab","war care military general attack isis veteran"
"1542","Donald Trump_137",10,0.0204202636931067,"Donald Trump",2016-08-23,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Austin Texas","The Grammar Lab","war care military general attack isis veteran"
"1543","Donald Trump_138",10,0.0322191510192411,"Donald Trump",2016-08-24,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Tampa Florida SD","The Grammar Lab","war care military general attack isis veteran"
"1544","Donald Trump_139",10,0.0309344836118815,"Donald Trump",2016-08-25,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Manchester New Hampshire SD","The Grammar Lab","war care military general attack isis veteran"
"1545","Donald Trump_140",10,0.0298116242102786,"Donald Trump",2016-08-30,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Everett Washington 24","The Grammar Lab","war care military general attack isis veteran"
"1546","Donald Trump_141",10,0.383794101399869,"Donald Trump",2016-09-06,"Donald Trump Republican presidential candidate delivers remarks at a campaign event","The Grammar Lab","war care military general attack isis veteran"
"1547","Donald Trump_142",10,0.128079962420393,"Donald Trump",2016-09-06,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Greenville North Carolina 24","The Grammar Lab","war care military general attack isis veteran"
"1548","Donald Trump_143",10,0.000189961975685414,"Donald Trump",2016-09-07,"Donald Trump Republican presidential candidate delivers remarks at the New York state Conservative Party presidential convention","The Grammar Lab","war care military general attack isis veteran"
"1549","Donald Trump_144",10,0.000329815602661802,"Donald Trump",2016-09-09,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Pensacola Florida SD24","The Grammar Lab","war care military general attack isis veteran"
"1550","Donald Trump_145",10,0.0919209303023641,"Donald Trump",2016-09-12,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Asheville North Carolina SD24","The Grammar Lab","war care military general attack isis veteran"
"1551","Donald Trump_146",10,7.57396185678427e-05,"Donald Trump",2016-09-16,"Donald Trump GOP Presidential Candidate Remarks at Campaign Event in Miami Florida","The Grammar Lab","war care military general attack isis veteran"
"1552","Donald Trump_147",10,0.000101874623010418,"Donald Trump",2016-09-29,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Bedford New Hampshire","The Grammar Lab","war care military general attack isis veteran"
