"","document","topic","gamma","author","date","title","source","top_words"
"626","Donald Trump_151",6,0.0626097476717014,"Donald Trump",2016-10-06,"Donald Trump Republican presidential candidate holds a townhall meeting Sandown New Hampshire","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"627","Donald Trump_152",6,0.117100975613073,"Donald Trump",2016-10-10,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Ambridge Pennsylvania SD24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"628","Donald Trump_153",6,0.0443644604012509,"Donald Trump",2016-10-10,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in WilkesBarre Pennsylvania 24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"629","Donald Trump_154",6,0.242029183421155,"Donald Trump",2016-10-11,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Panama City Florida 24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"630","Donald Trump_155",6,0.176768548072416,"Donald Trump",2016-10-12,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Lakeland Florida SD24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"631","Donald Trump_156",6,0.205446026968744,"Donald Trump",2016-10-14,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Greensboro North Carolina SD24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"632","Donald Trump_157",6,0.0405103248080871,"Donald Trump",2016-10-14,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Charlotte North Carolina 24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"633","Donald Trump_158",6,0.199048884396784,"Donald Trump",2016-10-17,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Green Bay Wisconsin SD24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"634","Donald Trump_159",6,0.162762333177914,"Donald Trump",2016-10-18,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Grand Junction Colorado SD24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"635","Donald Trump_160",6,0.196443619479624,"Donald Trump",2016-10-21,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Newtown Pennsylvania 24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"636","Donald Trump_161",6,0.0169412334607774,"Donald Trump",2016-10-21,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Fletcher North Carolina SD24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"637","Donald Trump_162",6,8.67228092303176e-05,"Donald Trump",2016-10-21,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Johnstown Pennsylvania SD24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"638","Donald Trump_163",6,4.74540179655458e-05,"Donald Trump",2016-10-31,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Grand Rapids Michigan","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"639","Donald Trump_164",6,0.0745433772389386,"Donald Trump",2016-11-01,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Eau Claire Wisconsin","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"640","Donald Trump_165",6,0.000129105223363981,"Donald Trump",2016-11-01,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Valley Forge Pennsylvania","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"641","Donald Trump_166",6,0.0855740545245554,"Donald Trump",2016-11-02,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Miami Florida SD24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"642","Donald Trump_167",6,0.00524853417864155,"Donald Trump",2016-11-02,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Pensacola Florida 24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"643","Donald Trump_168",6,9.0818629978069e-05,"Donald Trump",2016-11-02,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Orlando Florida SD24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"644","Donald Trump_169",6,0.0618504381575448,"Donald Trump",2016-11-03,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Jacksonville Florida SD24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"645","Donald Trump_170",6,6.16393546599772e-05,"Donald Trump",2016-11-03,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Concord North Carolina SD24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"646","Donald Trump_171",6,6.27622309188418e-05,"Donald Trump",2016-11-04,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Atkinson New Hampshire SD24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"647","Donald Trump_172",6,6.30493715078088e-05,"Donald Trump",2016-11-04,"Donald Trump Republican Presidential Candidate deliver remarks at a campaign event in Hershey Pennsylvania 24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"648","Donald Trump_173",6,5.02514362271165e-05,"Donald Trump",2016-11-04,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Wilmington Ohio SD24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"649","Donald Trump_174",6,5.29886881829274e-05,"Donald Trump",2016-11-05,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Tampa Florida SD24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"650","Donald Trump_175",6,0.000878476186512706,"Donald Trump",2016-11-05,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Reno Nevada 24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"651","Donald Trump_176",6,7.76066012146735e-05,"Donald Trump",2016-11-06,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Sioux City Iowa SD24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"652","Donald Trump_177",6,0.022816534156275,"Donald Trump",2016-11-07,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Sarasota Florida","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"653","Donald Trump_178",6,5.833443523781e-05,"Donald Trump",2016-11-07,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Raleigh North Carolina SD24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"654","Donald Trump_179",6,8.90579344081406e-05,"Donald Trump",2016-11-07,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Scranton Pennsylvania","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"655","Donald Trump_180",6,0.0110702061107908,"Donald Trump",2016-11-07,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Manchester New Hampshire 24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"656","Donald Trump_64",6,0.000223804295675676,"Donald Trump",2016-09-03,"Remarks at Great Faith International Ministries in Detroit, Michigan","UCSB","system remember fbi mail border haiti wikileaks"
"657","Donald Trump_65",6,0.187055764320453,"Donald Trump",2016-09-06,"Remarks at a Rally at the Greenville Convention Center in Greenville, North Carolina","UCSB","system remember fbi mail border haiti wikileaks"
"658","Donald Trump_66",6,6.03790754403959e-05,"Donald Trump",2016-09-09,"Remarks to the 11th Annual Values Voter Summit in Washington, DC Omni Shoreham Hotel, Washington, D.C.","UCSB","system remember fbi mail border haiti wikileaks"
"659","Donald Trump_67",6,0.0199919045230166,"Donald Trump",2016-09-09,"Remarks at a Rally at the Pensacola Bay Center in Pensacola, Florida","UCSB","system remember fbi mail border haiti wikileaks"
"660","Donald Trump_68",6,0.02672056084972,"Donald Trump",2016-09-12,"Remarks at the US Cellular Center in Asheville, North Carolina","UCSB","system remember fbi mail border haiti wikileaks"
"661","Donald Trump_69",6,0.000126343445355057,"Donald Trump",2016-09-13,"Remarks at Seven Flags Event Center in Des Moines, Iowa","UCSB","system remember fbi mail border haiti wikileaks"
"662","Donald Trump_70",6,0.000150761645712488,"Donald Trump",2016-09-14,"Remarks at a Rally at Canton Memorial Civic Center in Canton, Ohio","UCSB","system remember fbi mail border haiti wikileaks"
"663","Donald Trump_71",6,7.56193452453905e-05,"Donald Trump",2016-09-15,"Remarks to the Economic Club of New York at the Waldorf Astoria in New York City","UCSB","system remember fbi mail border haiti wikileaks"
"664","Donald Trump_72",6,0.00199956932169233,"Donald Trump",2016-09-16,"Remarks at a Rally at the James L. Knight Center in Miami, Florida","UCSB","system remember fbi mail border haiti wikileaks"
"665","Donald Trump_73",6,0.000134131543901286,"Donald Trump",2016-09-20,"Remarks at High Point University in High Point, North Carolina","UCSB","system remember fbi mail border haiti wikileaks"
"666","Donald Trump_74",6,0.000100535868287849,"Donald Trump",2016-09-22,"Remarks at a Rally at Sun Center Studios in Chester Township, Pennsylvania","UCSB","system remember fbi mail border haiti wikileaks"
"667","Donald Trump_75",6,0.000102403500242094,"Donald Trump",2016-09-22,"Remarks at the Shale Insight TM Conferencee at the David L. Lawrence Convention Center in Pittsburgh, Pennsylvania","UCSB","system remember fbi mail border haiti wikileaks"
"668","Donald Trump_76",6,0.0121351671479706,"Donald Trump",2016-09-30,"Remarks at the Suburban Collection Showplace in Novi, Michigan","UCSB","system remember fbi mail border haiti wikileaks"
"669","Donald Trump_77",6,0.00511138989671517,"Donald Trump",2016-10-03,"Remarks at the Budweiser Events Center in Loveland, Colorado","UCSB","system remember fbi mail border haiti wikileaks"
"670","Donald Trump_78",6,0.0182248344889114,"Donald Trump",2016-10-04,"Remarks at Prescott Valley Event Center in Prescott Valley, Arizona","UCSB","system remember fbi mail border haiti wikileaks"
"671","Donald Trump_79",6,0.000127512462284566,"Donald Trump",2016-10-05,"Remarks at the Reno-Sparks Convention Center in Reno, Nevada","UCSB","system remember fbi mail border haiti wikileaks"
"672","Donald Trump_80",6,0.598868100732617,"Donald Trump",2016-10-11,"Excerpts of Remarks at Aaron Bessant Park in Panama City, Florida","UCSB","system remember fbi mail border haiti wikileaks"
"673","Donald Trump_81",6,0.312860997365162,"Donald Trump",2016-10-12,"Remarks at the Southeastern Livestock Pavilion in Ocala, Florida","UCSB","system remember fbi mail border haiti wikileaks"
"674","Donald Trump_82",6,0.0484953060804043,"Donald Trump",2016-10-13,"Remarks at the Renaissance Hotel in Columbus, Ohio","UCSB","system remember fbi mail border haiti wikileaks"
"675","Donald Trump_83",6,0.0735574253655919,"Donald Trump",2016-10-15,"Remarks at the Cross Insurance Center in Bangor, Maine","UCSB","system remember fbi mail border haiti wikileaks"
"676","Donald Trump_84",6,0.0610707257742411,"Donald Trump",2016-10-15,"Remarks at Toyota of Portsmouth in Portsmouth, New Hampshire","UCSB","system remember fbi mail border haiti wikileaks"
"677","Donald Trump_85",6,0.175391815261175,"Donald Trump",2016-10-17,"Remarks at the KI Convention Center in Green Bay, Wisconsin","UCSB","system remember fbi mail border haiti wikileaks"
"678","Donald Trump_86",6,0.141500880804576,"Donald Trump",2016-10-18,"Remarks at the Norris-Penrose Event Center in Colorado Springs, Colorado","UCSB","system remember fbi mail border haiti wikileaks"
"679","Donald Trump_87",6,0.000128703314354026,"Donald Trump",2016-10-20,"Remarks at the Delaware County Fairgrounds in Delaware, Ohio","UCSB","system remember fbi mail border haiti wikileaks"
"680","Donald Trump_88",6,0.000147533690326716,"Donald Trump",2016-10-21,"Remarks at the WNC Agricultural Center's Davis Event Center in Fletcher, North Carolina","UCSB","system remember fbi mail border haiti wikileaks"
"681","Donald Trump_89",6,0.000141475433463765,"Donald Trump",2016-10-21,"Remarks at the Newtown Athletic Club Sports Training Center in Newtown, Pennsylvania","UCSB","system remember fbi mail border haiti wikileaks"
"682","Donald Trump_90",6,0.0446227058221916,"Donald Trump",2016-10-22,"Remarks on Proposals for the First 100 Days in Office at the Eisenhower Complex in Gettysburg, Pennsylvania","UCSB","system remember fbi mail border haiti wikileaks"
"683","Donald Trump_91",6,0.00494448227753323,"Donald Trump",2016-10-23,"Remarks at the Collier County Fairgrounds in Naples, Florida","UCSB","system remember fbi mail border haiti wikileaks"
"684","Donald Trump_92",6,9.83827072642813e-05,"Donald Trump",2016-10-26,"Remarks at McGlohon Theatre at Spirit Square in Charlotte, North Carolina","UCSB","system remember fbi mail border haiti wikileaks"
"685","Donald Trump_93",6,0.382552890123175,"Donald Trump",2016-10-29,"Remarks at the Jeffco Fairgrounds Event Center in Golden, Colorado","UCSB","system remember fbi mail border haiti wikileaks"
"686","Donald Trump_94",6,0.0337377774906913,"Donald Trump",2016-10-29,"Remarks at the Phoenix Convention Center in Phoenix, Arizona","UCSB","system remember fbi mail border haiti wikileaks"
"687","Donald Trump_95",6,0.00529215634566322,"Donald Trump",2016-10-31,"Remarks at Macomb Community College South Campus in Warren, Michigan","UCSB","system remember fbi mail border haiti wikileaks"
"688","Donald Trump_96",6,0.000131153017536779,"Donald Trump",2016-11-01,"Remarks on Obamacare in Valley Forge, Pennsylvania","UCSB","system remember fbi mail border haiti wikileaks"
"689","Donald Trump_97",6,9.25466500098471e-05,"Donald Trump",2016-11-02,"Remarks at the Central Florida Fairgrounds in Orlando, Florida","UCSB","system remember fbi mail border haiti wikileaks"
"690","Donald Trump_98",6,0.0899625730061817,"Donald Trump",2016-11-02,"Remarks at the Bayfront Park Amphitheater in Miami, Florida","UCSB","system remember fbi mail border haiti wikileaks"
"691","Donald Trump_99",6,5.87071898292086e-05,"Donald Trump",2016-11-07,"Remarks at J.S Dorton Arena in Raleigh, North Carolina","UCSB","system remember fbi mail border haiti wikileaks"
"692","Hillary Clinton_1",6,8.53796022922046e-05,"Hillary Clinton",2016-11-03,"Remarks alongside Alicia Machado in Dade City, FL","Clinton Official","system remember fbi mail border haiti wikileaks"
"693","Hillary Clinton_107",6,0.000798170795800047,"Hillary Clinton",2016-09-05,"Hillary Rodham Clinton Democratic Presidential Candidate And Sen Tim Kaine Vice Presidential Candidate Deliver Remarks","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"694","Hillary Clinton_108",6,0.000100535868287849,"Hillary Clinton",2016-09-05,"Former Secretary Of State Hillary Rodham Clinton Democratic Presidential Candidate Delivers Remarks At The 49th Annual Salute To Labor","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"695","Hillary Clinton_109",6,5.9424438083062e-05,"Hillary Clinton",2016-09-06,"former Secretary of State Hillary Clinton Democratic presidential candidate delivers remarks at a campaign event","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"696","Hillary Clinton_110",6,0.000145970998868497,"Hillary Clinton",2016-09-08,"former Secretary of State Hillary Rodham Clinton Democratic presidential candidate holds a news conference","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"697","Hillary Clinton_111",6,0.0103763715101771,"Hillary Clinton",2016-09-29,"Hillary Rodham Clinton Democratic Presidential Candidate holds a media availability","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"698","Hillary Clinton_112",6,8.69965382020335e-05,"Hillary Clinton",2016-10-31,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in Kent Ohio","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"699","Hillary Clinton_113",6,0.00011319816380096,"Hillary Clinton",2016-10-31,"Hillary Clinton delivers remarks at a campaign event in Cincinnati Ohio","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"700","Hillary Clinton_114",6,9.99283714114651e-05,"Hillary Clinton",2016-11-01,"Hillary Clinton Democratic presidential candidate delivers remarks at a campaign event Dade City Florida","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"701","Hillary Clinton_115",6,0.000173543913662276,"Hillary Clinton",2016-11-01,"Hillary Clinton Democratic presidential candidate delivers remarks at a campaign event Fort Lauderdale Florida","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"702","Hillary Clinton_116",6,0.00117496882392171,"Hillary Clinton",2016-11-04,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in Pittsburgh Pennsylvania SD24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"703","Hillary Clinton_117",6,9.46657316890805e-05,"Hillary Clinton",2016-11-04,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in Detroit Michigan 24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"704","Hillary Clinton_118",6,0.00046858633519176,"Hillary Clinton",2016-11-05,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in South Florida SD24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"705","Hillary Clinton_119",6,0.000121694773885486,"Hillary Clinton",2016-11-06,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in Manchester New Hampshire SD24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"706","Hillary Clinton_120",6,0.000134787486680772,"Hillary Clinton",2016-11-06,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in Cleveland Ohio SD24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"707","Hillary Clinton_121",6,0.000134131543901287,"Hillary Clinton",2016-11-07,"Hillary Clinton Democratic presidential candidate delivers remarks at a campaign event Oakland Pennsylvania","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"708","Hillary Clinton_122",6,9.11188701007665e-05,"Hillary Clinton",2016-11-07,"Hillary Clinton Democratic presidential candidate delivers remarks at a campaign event Grand Rapids Michigan","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"709","Hillary Clinton_123",6,0.00019998726392778,"Hillary Clinton",2016-11-07,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in Philadelphia Pennsylvania SD24","The Grammar Lab","system remember fbi mail border haiti wikileaks"
"710","Hillary Clinton_2",6,0.000112735160352083,"Hillary Clinton",2016-11-01,"Remarks in Cincinnati on gun control and national security","Clinton Official","system remember fbi mail border haiti wikileaks"
"711","Hillary Clinton_27",6,0.000130531890587895,"Hillary Clinton",2016-09-15,"Remarks at the University of North Carolina in Greensboro","UCSB","system remember fbi mail border haiti wikileaks"
"712","Hillary Clinton_28",6,0.0221506475964969,"Hillary Clinton",2016-09-18,"Remarks to the Congressional Black Caucus in Washington, D.C.","UCSB","system remember fbi mail border haiti wikileaks"
"713","Hillary Clinton_29",6,8.43346282304309e-05,"Hillary Clinton",2016-09-27,"Remarks at Wake Technical Community College in Raleigh, North Carolina","UCSB","system remember fbi mail border haiti wikileaks"
"714","Hillary Clinton_30",6,0.000147270922363439,"Hillary Clinton",2016-09-28,"Remarks at the University of New Hampshire in Durham","UCSB","system remember fbi mail border haiti wikileaks"
"715","Hillary Clinton_31",6,0.00112843346326121,"Hillary Clinton",2016-09-29,"Remarks at Cowles Commons in Des Moines, Iowa","UCSB","system remember fbi mail border haiti wikileaks"
"716","Hillary Clinton_32",6,0.00011003477311584,"Hillary Clinton",2016-09-30,"Remarks at Coral Springs Gymnasium in Coral Springs, Florida","UCSB","system remember fbi mail border haiti wikileaks"
"717","Hillary Clinton_33",6,0.000162621902753315,"Hillary Clinton",2016-10-02,"Remarks at Little Rock AME Zion Church in Charlotte, North Carolina","UCSB","system remember fbi mail border haiti wikileaks"
"718","Hillary Clinton_34",6,6.00284063702847e-05,"Hillary Clinton",2016-10-03,"Remarks at Martin Luther King, Jr., Plaza in Toledo, Ohio","UCSB","system remember fbi mail border haiti wikileaks"
"719","Hillary Clinton_35",6,7.3079675067732e-05,"Hillary Clinton",2016-10-10,"Remarks at Ohio State University in Columbus","UCSB","system remember fbi mail border haiti wikileaks"
"720","Hillary Clinton_36",6,0.00415199053091226,"Hillary Clinton",2016-10-11,"Remarks at the Kendall Campus of Miami Dade College in Miami, Florida","UCSB","system remember fbi mail border haiti wikileaks"
"721","Hillary Clinton_37",6,8.67228092303176e-05,"Hillary Clinton",2016-10-12,"Remarks at the Palace of Agriculture at the Colorado State Fairgrounds in Pueblo","UCSB","system remember fbi mail border haiti wikileaks"
"722","Hillary Clinton_38",6,0.0191029476246626,"Hillary Clinton",2016-10-20,"Remarks at the 71st Annual Alfred E. Smith Memorial Foundation Dinner at the Waldorf Astoria Hotel in New York City","UCSB","system remember fbi mail border haiti wikileaks"
"723","Hillary Clinton_39",6,0.000102913312828931,"Hillary Clinton",2016-10-21,"Remarks at Cuyahoga Community College in Cleveland, Ohio","UCSB","system remember fbi mail border haiti wikileaks"
"724","Hillary Clinton_40",6,0.105401644192453,"Hillary Clinton",2016-10-22,"Remarks to the Press Aboard the Campaign Plane in Pittsburgh, Pennsylvania","UCSB","system remember fbi mail border haiti wikileaks"
"725","Hillary Clinton_41",6,8.76420089085832e-05,"Hillary Clinton",2016-10-22,"Remarks at Taylor Allderdice High School in Pittsburgh, Pennsylvania","UCSB","system remember fbi mail border haiti wikileaks"
"726","Hillary Clinton_42",6,9.82657882047148e-05,"Hillary Clinton",2016-10-25,"Remarks at Broward College's North Campus in Coconut Creek, Florida","UCSB","system remember fbi mail border haiti wikileaks"
"727","Hillary Clinton_43",6,0.0380434280098135,"Hillary Clinton",2016-10-27,"Remarks at Wake Forest University in Winston-Salem, North Carolina","UCSB","system remember fbi mail border haiti wikileaks"
"728","Hillary Clinton_44",6,0.000217333582573289,"Hillary Clinton",2016-10-29,"Remarks at the Dickerson Community Center in Daytona Beach, Florida","UCSB","system remember fbi mail border haiti wikileaks"
"729","Hillary Clinton_45",6,0.0273637668438739,"Hillary Clinton",2016-10-30,"Remarks at the Manor Complex in Wilton Manors, Florida","UCSB","system remember fbi mail border haiti wikileaks"
"730","Hillary Clinton_46",6,0.000113664986045157,"Hillary Clinton",2016-10-31,"Remarks at Smale Riverfront Park in Cincinnati, Ohio","UCSB","system remember fbi mail border haiti wikileaks"
"731","Hillary Clinton_47",6,8.76420089085832e-05,"Hillary Clinton",2016-10-31,"Remarks at the Kent State Student Recreation Center in Kent, Ohio","UCSB","system remember fbi mail border haiti wikileaks"
"732","Hillary Clinton_48",6,0.000101898713782105,"Hillary Clinton",2016-11-03,"Remarks at Pasco-Hernando State College East Campus in Dade City, Florida","UCSB","system remember fbi mail border haiti wikileaks"
"733","Hillary Clinton_49",6,8.40773692724564e-05,"Hillary Clinton",2016-11-03,"Remarks at Coastal Credit Union Music Park in Raleigh, North Carolina","UCSB","system remember fbi mail border haiti wikileaks"
"734","Hillary Clinton_50",6,7.41279195967268e-05,"Hillary Clinton",2016-11-03,"Remarks at Pitt Community College in Winterville, North Carolina","UCSB","system remember fbi mail border haiti wikileaks"
"735","Hillary Clinton_51",6,9.45574754670156e-05,"Hillary Clinton",2016-11-04,"Remarks at Eastern Market in Detroit, Michigan","UCSB","system remember fbi mail border haiti wikileaks"
"736","Hillary Clinton_52",6,9.17253454235296e-05,"Hillary Clinton",2016-11-07,"Remarks at Grand Valley State University in Grand Rapids, Michigan","UCSB","system remember fbi mail border haiti wikileaks"
"737","Hillary Clinton_53",6,0.00571444589539197,"Hillary Clinton",2016-11-07,"Remarks at North Carolina State University in Raleigh","UCSB","system remember fbi mail border haiti wikileaks"
"738","Hillary Clinton_54",6,0.00012790695682419,"Hillary Clinton",2016-11-07,"Remarks at the University of Pittsburgh","UCSB","system remember fbi mail border haiti wikileaks"
"739","Donald Trump_141",7,0.0133634319408852,"Donald Trump",2016-09-06,"Donald Trump Republican presidential candidate delivers remarks at a campaign event","The Grammar Lab","policy deal million school energy community fail"
"740","Donald Trump_142",7,0.217153424735346,"Donald Trump",2016-09-06,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Greenville North Carolina 24","The Grammar Lab","policy deal million school energy community fail"
"741","Donald Trump_143",7,0.000275326088498652,"Donald Trump",2016-09-07,"Donald Trump Republican presidential candidate delivers remarks at the New York state Conservative Party presidential convention","The Grammar Lab","policy deal million school energy community fail"
"742","Donald Trump_144",7,0.224506695926789,"Donald Trump",2016-09-09,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Pensacola Florida SD24","The Grammar Lab","policy deal million school energy community fail"
"743","Donald Trump_145",7,0.40766565460372,"Donald Trump",2016-09-12,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Asheville North Carolina SD24","The Grammar Lab","policy deal million school energy community fail"
"744","Donald Trump_146",7,0.465393596051105,"Donald Trump",2016-09-16,"Donald Trump GOP Presidential Candidate Remarks at Campaign Event in Miami Florida","The Grammar Lab","policy deal million school energy community fail"
"745","Donald Trump_147",7,0.385728915182378,"Donald Trump",2016-09-29,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Bedford New Hampshire","The Grammar Lab","policy deal million school energy community fail"
"746","Donald Trump_148",7,0.39476886581744,"Donald Trump",2016-09-30,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Novi Michigan SD24","The Grammar Lab","policy deal million school energy community fail"
"747","Donald Trump_149",7,6.74141631036114e-05,"Donald Trump",2016-10-03,"Donald Trump Republican Presidential Candidate delivers remarks at Retired American Warriors PAC","The Grammar Lab","policy deal million school energy community fail"
"748","Donald Trump_150",7,0.163774574002877,"Donald Trump",2016-10-05,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Henderson Nevada SD24","The Grammar Lab","policy deal million school energy community fail"
"749","Donald Trump_151",7,0.00990478378415069,"Donald Trump",2016-10-06,"Donald Trump Republican presidential candidate holds a townhall meeting Sandown New Hampshire","The Grammar Lab","policy deal million school energy community fail"
"750","Donald Trump_152",7,0.137611041402762,"Donald Trump",2016-10-10,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Ambridge Pennsylvania SD24","The Grammar Lab","policy deal million school energy community fail"
"751","Donald Trump_153",7,0.0561797180875628,"Donald Trump",2016-10-10,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in WilkesBarre Pennsylvania 24","The Grammar Lab","policy deal million school energy community fail"
"752","Donald Trump_154",7,0.115963644695217,"Donald Trump",2016-10-11,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Panama City Florida 24","The Grammar Lab","policy deal million school energy community fail"
"753","Donald Trump_155",7,0.0581582088955086,"Donald Trump",2016-10-12,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Lakeland Florida SD24","The Grammar Lab","policy deal million school energy community fail"
"754","Donald Trump_156",7,0.0359188679561935,"Donald Trump",2016-10-14,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Greensboro North Carolina SD24","The Grammar Lab","policy deal million school energy community fail"
"755","Donald Trump_157",7,0.000102404853863498,"Donald Trump",2016-10-14,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Charlotte North Carolina 24","The Grammar Lab","policy deal million school energy community fail"
"756","Donald Trump_158",7,0.0016904609233685,"Donald Trump",2016-10-17,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Green Bay Wisconsin SD24","The Grammar Lab","policy deal million school energy community fail"
"757","Donald Trump_159",7,0.000109459700865715,"Donald Trump",2016-10-18,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Grand Junction Colorado SD24","The Grammar Lab","policy deal million school energy community fail"
"758","Donald Trump_160",7,0.000220460821021249,"Donald Trump",2016-10-21,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Newtown Pennsylvania 24","The Grammar Lab","policy deal million school energy community fail"
"759","Donald Trump_161",7,0.00253069884019879,"Donald Trump",2016-10-21,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Fletcher North Carolina SD24","The Grammar Lab","policy deal million school energy community fail"
"760","Donald Trump_162",7,0.189991568447296,"Donald Trump",2016-10-21,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Johnstown Pennsylvania SD24","The Grammar Lab","policy deal million school energy community fail"
"761","Donald Trump_163",7,0.123474489076107,"Donald Trump",2016-10-31,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Grand Rapids Michigan","The Grammar Lab","policy deal million school energy community fail"
"762","Donald Trump_164",7,0.000951089333983454,"Donald Trump",2016-11-01,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Eau Claire Wisconsin","The Grammar Lab","policy deal million school energy community fail"
